agent_id,role,declaration_type,declaration_date,declaration_id,institution,gross_salary,side_income_consulting,side_income_board_memberships,assets_in_real_estate,assets_in_vehicles,assets_in_stocks
A01101,Judge,regular,2026-01-15 00:00:00,D006544,Courts,70552.38222337537,12490.089187196798,7676.710159484441,12469.156280165276,15298.740063112322,37117.14176514118
A01102,Judge,initial,2019-07-19 00:07:29,D006545,Courts,58832.678457952905,60427.07393043168,1623.297531100182,44400.13940292482,78970.2869907245,25630.093901361997
A01102,Judge,regular,2020-01-15 00:00:00,D006546,Courts,55860.728224557926,8950.277145421167,3992.079728887844,32771.15123654826,11515.872537896426,8619.486980651713
A01102,Judge,regular,2021-01-15 00:00:00,D006547,Courts,54574.1424585992,41990.27965046982,59440.41290627853,60945.22986873126,4367.9098608826625,25295.305553457776
A01102,Judge,regular,2022-01-15 00:00:00,D006548,Courts,59056.591996502124,2563.2274474191736,54148.845491856046,9034.568528439979,22828.797072871563,51972.097248088336
A01102,Judge,regular,2023-01-15 00:00:00,D006549,Courts,53281.83532602063,19195.30435061192,5092.9963101249905,3275.9306623655066,33821.427680460714,4809.138540968189
A01102,Judge,regular,2024-01-15 00:00:00,D006550,Courts,69872.14554003844,18356.486990821624,16126.401474884553,48250.325895295195,13957.598373254466,15865.212461114053
A01102,Judge,regular,2025-01-15 00:00:00,D006551,Courts,54070.74677975729,39304.37227943107,2955.3442944595413,13590.976656553908,23541.07393004384,68014.18231686961
A01102,Judge,regular,2026-01-15 00:00:00,D006552,Courts,83894.46144041073,66.44433722245992,22458.773520002214,44036.84685274459,14428.11046771534,34451.901530981726
A01103,Judge,initial,2019-02-26 10:54:36,D006553,Courts,81978.15755222071,4212.733467788074,4098.84891956166,26340.85871863469,10463.101683742503,19367.01175118275
A01103,Judge,regular,2020-01-15 00:00:00,D006554,Courts,46626.84765218243,4961.219185013708,1021.4542253370563,41557.32055260885,697.5838420764827,1446.3701396578135
A01103,Judge,regular,2021-01-15 00:00:00,D006555,Courts,61045.564041439204,59901.085305366214,34847.596115098204,21268.1619867121,3816.9781989357575,10428.404210155728
A01103,Judge,regular,2022-01-15 00:00:00,D006556,Courts,50240.15067995708,3337.4775298665577,7872.718473778203,33465.88145885675,13069.588618985883,21040.231415007485
A01103,Judge,regular,2023-01-15 00:00:00,D006557,Courts,55100.28655217083,753.2554320815916,2297.4994435980097,2564.3052257875474,10101.13172614482,10541.195575592914
A01103,Judge,regular,2024-01-15 00:00:00,D006558,Courts,90036.41201467195,15291.209352465092,35903.78097383376,69025.42158814897,37015.388347556946,116749.48361015407
A01103,Judge,regular,2025-01-15 00:00:00,D006559,Courts,55386.42874326301,15039.203540651017,28743.121503234725,3992.9165254229374,2295.7837664950284,27999.169834629218
A01103,Judge,regular,2026-01-15 00:00:00,D006560,Courts,65403.39055616143,37164.00754221374,23024.979200618167,496.15912674548747,1028.5510067855023,4142.496252231453
A01104,Judge,initial,2021-10-01 12:29:12,D006561,Courts,68119.81941012418,59463.629373230004,48438.34627538443,15134.837609028427,1823.395154744118,13482.047767048749
A01104,Judge,regular,2022-01-15 00:00:00,D006562,Courts,44990.55941275139,15467.433921262817,13436.564534877334,24889.80404479328,22669.831376417635,9689.263933808543
A01104,Judge,regular,2023-01-15 00:00:00,D006563,Courts,47173.56788386193,53183.5386419089,2740.6129596544097,25205.109746401115,18051.380021732,18020.318749320966
A01104,Judge,regular,2024-01-15 00:00:00,D006564,Courts,41909.66442887821,25831.26161689899,1266.1756293114406,8287.075263000312,20005.424754457534,11832.201879325963
A01104,Judge,regular,2025-01-15 00:00:00,D006565,Courts,46710.438991533345,6145.702674731549,7667.4496841855935,28034.80769455414,3413.903140247294,5433.568751674132
A01104,Judge,regular,2026-01-15 00:00:00,D006566,Courts,20000.0,52738.99011704747,1816.6825089970623,36974.22382069446,14527.989950128627,25774.009660607677
A01105,Judge,initial,2019-01-28 02:22:30,D006567,Courts,68168.73601190442,22018.89069573238,15336.280892197512,18832.772979230762,29191.932754754132,2255.7833323200734
A01105,Judge,regular,2020-01-15 00:00:00,D006568,Courts,90812.90761884104,10691.984211172718,292.10311523822867,9754.946667257582,23032.437681176878,15191.466551746407
A01105,Judge,regular,2021-01-15 00:00:00,D006569,Courts,62217.3110855479,22803.821672099595,11731.227172268953,19016.328056791262,11549.560613241227,7425.911337905106
A01105,Judge,regular,2022-01-15 00:00:00,D006570,Courts,38755.96710989089,10260.321345525597,3931.5000817900313,39643.451137392614,2185.151170937022,67942.73376710659
A01105,Judge,regular,2023-01-15 00:00:00,D006571,Courts,50358.35425650078,2424.9152593816866,9185.801896851897,46146.27728801884,40904.70048410349,7235.511607987408
A01105,Judge,regular,2024-01-15 00:00:00,D006572,Courts,53116.84732462504,25386.499593719767,22480.698951946837,640.4792840280442,14939.5830234892,8338.860900843361
A01105,Judge,regular,2025-01-15 00:00:00,D006573,Courts,44736.22834179936,34755.38408620879,8645.334822197714,2611.2545467796613,44083.91314216658,24557.60450230817
A01105,Judge,regular,2026-01-15 00:00:00,D006574,Courts,72902.73957592735,26098.431618364873,8350.952791893864,90.4853401351914,11549.999107471851,2750.220125867011
A01106,Judge,initial,2022-02-26 07:29:12,D006575,Courts,72153.90066563,5204.31284986931,93664.21912976894,13562.89296341446,5410.286370697482,7849.746674806951
A01106,Judge,regular,2023-01-15 00:00:00,D006576,Courts,42668.223092735105,62762.05851280967,25374.829543908058,11467.888032852898,7346.428636590447,23808.948641586776
A01106,Judge,regular,2024-01-15 00:00:00,D006577,Courts,70876.21566671263,511.57861975880405,14425.243040761194,15784.42616079552,10830.828809194785,624.7312346418765
A01106,Judge,regular,2025-01-15 00:00:00,D006578,Courts,82902.18995365898,8089.8705262023,17320.30252550935,23017.915060176627,19049.92283841074,7450.298419591648
A01106,Judge,regular,2026-01-15 00:00:00,D006579,Courts,88538.3730784434,6024.60024239319,19361.295021027654,9107.305633246582,29299.04620913131,165.79866223606692
A01107,Judge,initial,2019-12-15 15:27:49,D006580,Courts,102978.18034628945,986.4569002855769,497.6482903196084,4678.460552544281,5558.348228889695,3255.7721995987936
A01107,Judge,regular,2020-01-15 00:00:00,D006581,Courts,46470.11025835204,10408.42001640609,1673.384974008187,10044.599395712974,4158.250704171852,18536.793237324124
A01107,Judge,regular,2021-01-15 00:00:00,D006582,Courts,102363.30639592806,19516.295075106522,20950.173272662225,181.03690611817584,4529.451201594833,12202.419564387184
A01107,Judge,regular,2022-01-15 00:00:00,D006583,Courts,54686.90417236817,42835.33897270112,9065.883739083643,35374.1457087663,54514.0352495331,3392.6697846569514
A01107,Judge,regular,2023-01-15 00:00:00,D006584,Courts,51113.018169292285,91492.26907663328,1140.806915234171,9681.28191072539,3581.309759828645,1624.7529203654046
A01107,Judge,regular,2024-01-15 00:00:00,D006585,Courts,64906.08562316768,33014.53223400631,7062.5746708301685,19498.97646418295,8485.108731551532,1159.457775858809
A01107,Judge,regular,2025-01-15 00:00:00,D006586,Courts,51269.07998860481,12647.835579805684,2791.7578201515103,7852.72371053345,13305.489971964565,1784.4544033765073
A01107,Judge,regular,2026-01-15 00:00:00,D006587,Courts,65985.66210969789,25725.68131763731,49613.633884227485,19080.495233458812,16247.782451009138,2020.2174246984434
A01108,Judge,initial,2020-09-23 21:33:09,D006588,Courts,40198.84218394048,37109.81126792464,4536.139884513764,15549.51491043817,39050.56005302391,1805.3374345836326
A01108,Judge,regular,2021-01-15 00:00:00,D006589,Courts,56418.71096904849,12521.257918297644,3102.484343748073,4678.007225297757,2395.5870167453013,1133.1049029591047
A01108,Judge,regular,2022-01-15 00:00:00,D006590,Courts,79283.73351542519,30747.409288485553,19679.01932122553,19633.873855686732,2286.0832254360766,23882.4776754947
A01108,Judge,regular,2023-01-15 00:00:00,D006591,Courts,59144.08062853266,13180.806507307374,14759.206343583322,2322.1931661841195,7607.928882263332,56694.9711328918
A01108,Judge,regular,2024-01-15 00:00:00,D006592,Courts,62123.93680109824,9771.369600285101,17157.250598375136,13120.33635289606,10661.474331339836,38755.90714593817
A01108,Judge,regular,2025-01-15 00:00:00,D006593,Courts,67128.87907075968,14934.792330930683,11452.181912224209,25450.60534014779,9360.93209227042,6180.9353268546765
A01108,Judge,regular,2026-01-15 00:00:00,D006594,Courts,77559.9244397649,22531.27046014979,12591.03123625784,15928.540439013328,9948.378134303233,4570.144381098543
A01109,Judge,initial,2021-01-20 00:18:50,D006595,Courts,35171.629317158506,25957.03097914913,30173.539197586266,27429.77553047071,38137.34687189117,981.9573263157101
A01109,Judge,regular,2022-01-15 00:00:00,D006596,Courts,68767.86077756152,8824.009631840136,4967.2320246097,6381.049368136133,36239.44594368682,3392.853808695368
A01109,Judge,regular,2023-01-15 00:00:00,D006597,Courts,55977.912911373554,16940.902919058684,10101.15588878013,1001.0082888270165,32746.596575243042,16776.00832147419
A01109,Judge,regular,2024-01-15 00:00:00,D006598,Courts,62499.56842967758,48130.23808915189,63318.73555028169,1151.9546741297454,28152.866158304598,125581.35163491179
A01109,Judge,regular,2025-01-15 00:00:00,D006599,Courts,75899.25254643564,74856.49374992987,4214.067572294562,6259.327133132808,824.5512204889251,39184.788775202294
A01109,Judge,regular,2026-01-15 00:00:00,D006600,Courts,42087.20022882234,5155.94455626169,6956.388119768294,10473.729156132853,3235.9767818178725,14468.892160592595
A01110,Judge,initial,2024-05-10 15:57:33,D006601,Courts,44810.33337835366,4284.448406857871,4253.147585100406,15422.399539191234,26349.747514949708,11014.033673635722
A01110,Judge,regular,2025-01-15 00:00:00,D006602,Courts,30968.550604292905,22582.603159239843,414.1688741864472,28348.378456872568,18069.658232338446,3199.2882309124575
A01110,Judge,regular,2026-01-15 00:00:00,D006603,Courts,51762.61587354336,10712.064231634087,6289.555851604256,36602.87418631898,22413.75811204807,10846.024276253476
A01111,Judge,initial,2024-05-20 12:28:51,D006604,Courts,79956.48516568224,490.41048554010354,951.6342580246738,23662.563023293384,25241.319162865464,18070.362162293153
A01111,Judge,regular,2025-01-15 00:00:00,D006605,Courts,58191.19217289796,8519.332833455714,3360.921791267756,12442.927502759103,48464.50380975261,18100.81047480678
A01111,Judge,regular,2026-01-15 00:00:00,D006606,Courts,39898.126565178216,32874.867824469744,9009.732856941904,6143.74171250057,20164.992661082884,16308.397332498284
A01112,Judge,initial,2018-12-28 16:51:37,D006607,Courts,52714.818831374294,31933.092398157307,418.77828071689925,11165.415228372865,6447.331816160875,34747.566309413516
A01112,Judge,regular,2019-01-15 00:00:00,D006608,Courts,37682.074447640654,13651.471525841504,27963.82222757972,6387.477263807735,1733.3037279702396,14270.421463589666
A01112,Judge,regular,2020-01-15 00:00:00,D006609,Courts,43122.20847403257,12795.083368194824,31752.453468314372,19587.944982830308,11315.660846345265,12805.386744539794
A01112,Judge,regular,2021-01-15 00:00:00,D006610,Courts,65832.2836539557,17326.569974747257,10600.637860603843,34097.71668892881,24747.115013121813,7299.151734184997
A01112,Judge,regular,2022-01-15 00:00:00,D006611,Courts,42391.90010540957,4953.764205196867,83553.6269749695,14604.056516244646,6622.967889643668,3974.9155575986533
A01112,Judge,regular,2023-01-15 00:00:00,D006612,Courts,76689.51457804954,14932.799943150532,22725.903980928833,938.4671226516003,2558.470141546765,28.098659717990998
A01112,Judge,regular,2024-01-15 00:00:00,D006613,Courts,58933.19563754496,222.15648294708618,27229.830056487146,56184.59867400889,133571.169201963,7775.059595189062
A01112,Judge,regular,2025-01-15 00:00:00,D006614,Courts,61283.920559167884,12908.468068272732,4271.302021361015,6970.848108651912,10855.766134261745,20052.270488306418
A01112,Judge,regular,2026-01-15 00:00:00,D006615,Courts,55824.40548588159,8191.000186886096,36333.869826177804,49187.19657398732,4874.957180031396,16369.560519713852
A01113,Judge,initial,2021-07-01 01:34:49,D006616,Courts,71592.71757815585,22470.579290250615,58025.32100343486,33540.23966008228,3595.8377131978277,15122.445178163873
A01113,Judge,regular,2022-01-15 00:00:00,D006617,Courts,71747.39831665516,20341.76592584192,5391.870988749882,10658.87244183833,39723.74291095832,29601.270469620016
A01113,Judge,regular,2023-01-15 00:00:00,D006618,Courts,65025.815278682574,9587.698088344483,23196.840637803296,1167.4981391369558,34252.0033942011,5301.374681774771
A01113,Judge,regular,2024-01-15 00:00:00,D006619,Courts,68471.83658861472,145.9911709964533,27482.65616322416,59016.67130107616,19003.186495450256,22697.519067273344
A01113,Judge,regular,2025-01-15 00:00:00,D006620,Courts,56818.65495119362,5814.363652666483,7281.737514452573,21520.603917553726,15845.455082096303,18687.304413732152
A01113,Judge,regular,2026-01-15 00:00:00,D006621,Courts,68133.04510363573,20066.834021450682,12887.483285885857,5744.4164459302465,60498.692759337595,8279.769423450163
A01114,Judge,initial,2021-06-25 04:57:00,D006622,Courts,54931.8333678929,1502.518728602657,2052.5981340052153,15251.497364267056,5182.34902878281,4931.91848793834
A01114,Judge,regular,2022-01-15 00:00:00,D006623,Courts,60033.47433243603,2277.7670869197177,3801.3045302909436,20177.470675355285,10736.329436132602,16542.253098719393
A01114,Judge,regular,2023-01-15 00:00:00,D006624,Courts,55880.34375950554,20827.728934164694,1270.9514169607974,5140.712245474998,499.48558243211113,58062.357930338636
A01114,Judge,regular,2024-01-15 00:00:00,D006625,Courts,53141.72191021206,28192.68465937644,16427.13475388876,1964.1785387111472,10845.973813581475,1588.4595744840703
A01114,Judge,regular,2025-01-15 00:00:00,D006626,Courts,49663.32303417315,7758.8812803239525,19630.61116549674,6224.898055878023,9697.19742236129,61145.70322169909
A01114,Judge,regular,2026-01-15 00:00:00,D006627,Courts,67015.35155788329,13454.074212810572,49567.262134878554,975.4593198405728,59712.96156395739,12500.731334768936
A01115,Judge,initial,2024-05-09 10:33:16,D006628,Courts,79659.08869220194,58268.80747663479,15625.793858962386,1451.12375653958,8870.58179941299,24760.48740683591
A01115,Judge,regular,2025-01-15 00:00:00,D006629,Courts,77566.52957504339,58207.084058187604,6038.63222047481,3405.924084810933,36010.66807899712,32511.820185069948
A01115,Judge,regular,2026-01-15 00:00:00,D006630,Courts,41151.51996081847,7349.020947481115,1226.3100734683305,3449.160134275553,29099.48787503876,3286.052670227909
A01116,Judge,initial,2018-07-05 00:20:49,D006631,Courts,79338.0457711031,33213.34786316522,43248.299939513476,5699.091507342026,3186.2943103506086,920.0004817649586
A01116,Judge,regular,2019-01-15 00:00:00,D006632,Courts,55227.62247573107,18025.286558115153,13034.657445319905,55429.141556275965,65784.47598111028,2750.5984140582514
A01116,Judge,regular,2020-01-15 00:00:00,D006633,Courts,69010.99522718387,74168.9887433878,26736.52582645172,17151.94878922216,19937.316425766992,8339.205177126785
A01116,Judge,regular,2021-01-15 00:00:00,D006634,Courts,46406.770019291835,12986.953541353178,295.15419772787254,10981.116124394412,18154.08043321696,62724.83552337386
A01116,Judge,regular,2022-01-15 00:00:00,D006635,Courts,62129.69870811008,29807.0583175406,13394.040481782353,16593.073308470677,235.48984315437,874.3452585928295
A01116,Judge,regular,2023-01-15 00:00:00,D006636,Courts,64705.8477434536,29232.18315992472,7882.274287997297,114.55852949124028,24026.911413473907,50464.16137876879
A01116,Judge,regular,2024-01-15 00:00:00,D006637,Courts,37730.92812120521,13760.521024441201,616.0156794780053,45027.74890933339,1144.7207603165107,16478.547405451252
A01116,Judge,regular,2025-01-15 00:00:00,D006638,Courts,69124.00749516283,31756.475234568265,29892.992203483052,15199.12623662286,4100.69057484442,2159.2994529009798
A01116,Judge,regular,2026-01-15 00:00:00,D006639,Courts,80189.02511757473,6050.238754933012,14385.78463021348,12016.854451169142,2076.588935449498,3315.153752801266
A01117,Judge,initial,2021-01-13 21:40:38,D006640,Courts,57380.28081477558,2607.9384622772727,8104.70997914119,56809.45196543653,9502.926141032614,23380.555906276168
A01117,Judge,regular,2022-01-15 00:00:00,D006641,Courts,80402.5219624202,11073.401041079995,32777.17832586768,26216.91774701997,31764.441579066126,18753.017900728384
A01117,Judge,regular,2023-01-15 00:00:00,D006642,Courts,57154.597598213884,57516.596511840544,11845.17727244038,8232.304830622223,24577.71446878337,3665.395391538075
A01117,Judge,regular,2024-01-15 00:00:00,D006643,Courts,72743.76796569926,13892.750138997906,70.08177043716981,55026.71751512713,2256.5474298101785,46937.23763713897
A01117,Judge,regular,2025-01-15 00:00:00,D006644,Courts,26721.450510733506,20171.362928852075,57808.582724642576,38210.53916011802,32035.466489910366,2852.1100943111483
A01117,Judge,regular,2026-01-15 00:00:00,D006645,Courts,96281.66668970196,19571.96585086765,5905.75821864541,61815.69062871626,12355.122999230936,14331.329111988016
A01118,Judge,initial,2025-12-02 08:02:44,D006646,Courts,82431.87367864436,2844.475350830812,35506.9601869573,2023.473353051164,663.5006831666905,15028.001908900163
A01118,Judge,regular,2026-01-15 00:00:00,D006647,Courts,55730.617436194814,9895.66265419269,33901.5919119754,62148.875789134836,5067.583002396196,40881.85191478257
A01119,Judge,initial,2020-07-03 04:55:38,D006648,Courts,30418.66460034273,24547.48816219972,3543.66993785694,15656.311017220054,30759.610883308105,447.9843164781521
A01119,Judge,regular,2021-01-15 00:00:00,D006649,Courts,64320.42552458234,71503.94418399158,12849.183272478285,22307.952322954872,26432.597377574395,2934.108977268156
A01119,Judge,regular,2022-01-15 00:00:00,D006650,Courts,38341.11679389365,3678.883169134908,820.5857054552445,4771.208145557049,4173.749000145897,3742.9519898440767
A01119,Judge,regular,2023-01-15 00:00:00,D006651,Courts,66672.80306336231,10567.639787490092,8756.202457001107,3025.7969528017775,774.7971251265097,1298.9085587874765
A01119,Judge,regular,2024-01-15 00:00:00,D006652,Courts,66173.48578746423,1998.4797368941943,26259.305065788285,1654.3213391382226,6996.879251464773,19965.384126977682
A01119,Judge,regular,2025-01-15 00:00:00,D006653,Courts,45878.952464969625,5551.373306486641,5411.766009605739,10974.464779673846,31687.77528733942,5216.904753743255
A01119,Judge,regular,2026-01-15 00:00:00,D006654,Courts,76814.50535421567,9456.450959766275,2491.4994160489655,5003.8589379068835,55738.778155551365,17192.057428781754
A01120,Judge,initial,2019-05-17 06:31:33,D006655,Courts,72083.6205420926,15558.562664754407,14149.934935266489,1702.9439573913655,17014.069354472722,30521.448803008705
A01120,Judge,regular,2020-01-15 00:00:00,D006656,Courts,74637.35005932846,5242.024919413877,15399.97635855859,62051.29785724967,1910.4888644705459,10502.835359306662
A01120,Judge,regular,2021-01-15 00:00:00,D006657,Courts,60132.86555503343,5164.087765892691,22529.67825555679,26439.468016504572,13946.564385916527,29293.79230708113
A01120,Judge,regular,2022-01-15 00:00:00,D006658,Courts,38767.1389962944,30086.246610039158,28470.60144784783,14590.187205449985,134365.39207179358,30089.719162448015
A01120,Judge,regular,2023-01-15 00:00:00,D006659,Courts,74668.08408316706,65743.98356076631,23802.024637575196,27200.643642871557,55829.401158234665,6114.83178510911
A01120,Judge,regular,2024-01-15 00:00:00,D006660,Courts,55944.42901296313,7819.7966772312575,37339.86225850414,18907.089007124232,99849.04396701152,317.3972024778151
A01120,Judge,regular,2025-01-15 00:00:00,D006661,Courts,39153.297852109965,23294.53020407907,5043.8911054051205,3921.0907326920437,24040.474814248635,2180.273678427411
A01120,Judge,regular,2026-01-15 00:00:00,D006662,Courts,80280.59048961489,5970.289603647966,16868.555334167846,20071.667187526495,11105.603765607608,34691.37833744762
A01121,Judge,initial,2023-05-08 13:18:09,D006663,Courts,91491.11280753763,52608.52508518593,8928.722194004848,22852.05274648356,44722.76040371566,10394.210053769546
A01121,Judge,regular,2024-01-15 00:00:00,D006664,Courts,59381.278065311955,22349.931197769314,65462.60524633558,5422.290550079992,45110.302062804876,36538.949306113456
A01121,Judge,regular,2025-01-15 00:00:00,D006665,Courts,92386.81731904938,32458.25124659906,11606.355376485883,7717.5044005222535,3118.224010203985,15859.983270364091
A01121,Judge,regular,2026-01-15 00:00:00,D006666,Courts,61369.720929170246,1012.2714184939778,64234.99210267446,9667.473336149531,29867.425361953974,4397.861489893039
A01122,Judge,initial,2022-01-14 11:46:07,D006667,Courts,54293.161437504736,18251.252211282932,29312.436511273052,18453.553686013,50342.69343342493,24912.378954355456
A01122,Judge,regular,2023-01-15 00:00:00,D006668,Courts,50543.12318721784,14999.105972743868,25349.889266635953,2711.9959100584897,45757.80720337093,16337.3415092967
A01122,Judge,regular,2024-01-15 00:00:00,D006669,Courts,84556.23611989114,6934.404762936125,13528.307303833722,27210.826590570025,24540.299450369588,8671.280585243909
A01122,Judge,regular,2025-01-15 00:00:00,D006670,Courts,48297.84177918342,6087.885195175042,11717.382923537552,8493.700789450892,15416.04934161509,1836.1005007504923
A01122,Judge,regular,2026-01-15 00:00:00,D006671,Courts,71029.03964962481,17351.192451681407,14954.102806341447,23538.350412576365,29989.195278337862,2158.3502209732746
A01123,Judge,initial,2025-07-09 13:06:28,D006672,Courts,51612.54247411188,24516.573943087355,6952.408712214939,54027.66749223292,14519.84820929789,4177.704081572376
A01123,Judge,regular,2026-01-15 00:00:00,D006673,Courts,53095.39856138455,674.7090411822592,46974.662379811074,40785.14074836523,7749.578750729818,22351.68971590284
A01124,Judge,initial,2018-05-07 23:32:57,D006674,Courts,75453.74540954351,16758.908445028563,31629.710448589467,26756.266188277827,5993.433053902031,26036.96304911528
A01124,Judge,regular,2019-01-15 00:00:00,D006675,Courts,54299.4473056597,3737.6676169033235,32328.833061853595,4296.737540475316,15559.171207963951,19934.61239304908
A01124,Judge,regular,2020-01-15 00:00:00,D006676,Courts,53928.0693086956,3024.8951878117387,11353.338067946273,26340.916633295757,12174.461906677614,8227.70357494821
A01124,Judge,regular,2021-01-15 00:00:00,D006677,Courts,76992.0704576221,19516.541726397994,1474.845819570885,20200.460472109193,14867.568909749942,11613.164209848093
A01124,Judge,regular,2022-01-15 00:00:00,D006678,Courts,83960.95939832434,7446.510332315263,22981.94879969533,29616.217500270785,6040.946096397146,24727.14999856852
A01124,Judge,regular,2023-01-15 00:00:00,D006679,Courts,69670.3470492635,11627.831535616844,9381.316069921346,40622.7702410558,17860.4275828363,21567.669751993017
A01124,Judge,regular,2024-01-15 00:00:00,D006680,Courts,50178.45336564076,8925.704847595898,40870.72829577056,7464.076325597148,21698.591690703055,29657.29741644758
A01124,Judge,regular,2025-01-15 00:00:00,D006681,Courts,52340.87251053631,20901.600302017207,30313.34547410987,20673.5809824772,32885.64924245431,5518.6949742240995
A01124,Judge,regular,2026-01-15 00:00:00,D006682,Courts,61198.72895610056,12702.085433643882,3140.753510263669,6435.484852905639,17831.348866448512,89.979932491509
A01125,Judge,initial,2019-11-28 18:18:11,D006683,Courts,64813.950928884864,66186.2222467115,18411.78567542152,8501.674187404502,28217.54538865461,6196.974979963718
A01125,Judge,regular,2020-01-15 00:00:00,D006684,Courts,45182.01134790342,8689.108695641122,23567.006040580443,14706.257559531556,3711.785623091162,8550.885304494434
A01125,Judge,regular,2021-01-15 00:00:00,D006685,Courts,70845.56909369795,26963.357255937695,16792.964265531926,11388.998408528934,2580.834178805593,64635.91066680948
A01125,Judge,regular,2022-01-15 00:00:00,D006686,Courts,61282.69994459399,5949.061541267212,14432.668821198182,18357.3696408692,3960.2667970814023,4911.164710630389
A01125,Judge,regular,2023-01-15 00:00:00,D006687,Courts,34264.37522042806,14216.168224813286,5171.86761405102,28439.381710091642,37450.514608359685,35020.530778128006
A01125,Judge,regular,2024-01-15 00:00:00,D006688,Courts,46066.102763089046,16084.692471764312,5381.311317255188,18578.40421134252,16245.367089657575,19484.305022241813
A01125,Judge,regular,2025-01-15 00:00:00,D006689,Courts,52438.069895225046,7982.980365175381,29221.059765739916,69998.59464157521,12150.961162738125,3667.321591947237
A01125,Judge,regular,2026-01-15 00:00:00,D006690,Courts,58907.134667384176,12764.868334048238,377.33293475011135,26797.378604710546,28723.093551491802,10333.682046218673
A01126,Judge,initial,2021-04-10 18:59:49,D006691,Courts,88339.18193255994,6550.053534460128,30183.71408330374,84009.87639307384,2649.562733345507,14273.474612389335
A01126,Judge,regular,2022-01-15 00:00:00,D006692,Courts,63572.56959209443,120.37717436416462,14964.689536916765,27207.91091528028,124.54626518133165,8436.468484928204
A01126,Judge,regular,2023-01-15 00:00:00,D006693,Courts,47388.42165152062,4857.9552874134615,55047.144094630174,14182.233645621578,7449.258701375226,5127.547504249951
A01126,Judge,regular,2024-01-15 00:00:00,D006694,Courts,63309.46206460745,24083.73471036501,118450.32319670073,10586.77759835621,5724.17873565196,5829.811369504058
A01126,Judge,regular,2025-01-15 00:00:00,D006695,Courts,54718.68378819179,29477.43646665261,21782.2252406182,26610.41203085789,7344.055632219819,17599.45403593367
A01126,Judge,regular,2026-01-15 00:00:00,D006696,Courts,64871.373593003125,6575.717331779706,10629.316644992268,23238.991626350908,72664.61697369626,23301.841222326202
A01126,Judge,exceptional,2018-08-21 09:57:53,D006697,Courts,68708.51530553422,10486.425597493611,12890.413302678844,22098.525823334923,16774.826110563667,12658.782647280175
A01126,Judge,exceptional,2025-05-17 04:52:32,D006698,Courts,78138.45970835906,761.6329735552656,4568.535350398201,25587.13857326923,17788.68751358565,56855.36140213411
A01127,Judge,initial,2022-02-12 15:22:12,D006699,Courts,59635.70256494961,5411.593805607093,2090.2025244172723,41141.41109269441,21323.05421492405,26080.756662824435
A01127,Judge,regular,2023-01-15 00:00:00,D006700,Courts,84584.4079139975,30211.70605013433,17291.211840201126,5169.205893738003,10140.838005001178,44467.710056277
A01127,Judge,regular,2024-01-15 00:00:00,D006701,Courts,73620.33993804287,18627.39046496691,32745.95825969362,16643.345492600114,77241.73322443767,12912.434269498219
A01127,Judge,regular,2025-01-15 00:00:00,D006702,Courts,49388.40682781718,4607.656886420471,6069.902655519734,18491.558904663627,72432.95726031733,299.8958001105663
A01127,Judge,regular,2026-01-15 00:00:00,D006703,Courts,93147.83498622695,5953.085806186861,10882.575030154758,6930.442821760079,29328.00185870396,17933.219724108294
A01128,Judge,initial,2021-08-06 08:45:12,D006704,Courts,64904.91769905147,33943.75738645019,16183.45001803185,88373.17299594136,4757.332312326671,34103.4954073409
A01128,Judge,regular,2022-01-15 00:00:00,D006705,Courts,47473.13244041648,4691.2753627719285,47697.133315038096,30792.44644843782,42438.10252897485,15380.49074320621
A01128,Judge,regular,2023-01-15 00:00:00,D006706,Courts,84793.69576845632,8134.049241713018,2984.651184779239,7750.522635604912,2127.662624092838,16782.013236415773
A01128,Judge,regular,2024-01-15 00:00:00,D006707,Courts,91166.66377797668,21834.244478527686,5406.8827697702745,8876.875414554717,19879.361167700747,73754.31928990957
A01128,Judge,regular,2025-01-15 00:00:00,D006708,Courts,59504.62104420659,16470.238051447905,50150.51940200171,25335.28097433964,12220.844933915125,9118.612305437937
A01128,Judge,regular,2026-01-15 00:00:00,D006709,Courts,52445.246094366055,12355.978608921987,806.7670872496734,231.19962707994455,800.1064172033964,32376.922511221048
A01129,Judge,initial,2026-02-28 20:53:57,D006710,Courts,57414.37563819507,45999.98697423025,21348.996472823077,12473.927551972867,46848.77825917734,14066.950128033544
A01130,Judge,initial,2020-05-07 02:16:25,D006711,Courts,70720.9759127655,4961.804530588337,20406.70245885579,8404.803641465945,64931.54199630072,12461.641825008643
A01130,Judge,regular,2021-01-15 00:00:00,D006712,Courts,79167.84982545771,27050.994661860277,9665.974246029831,38483.379721150304,47588.142471628955,3146.5793104100626
A01130,Judge,regular,2022-01-15 00:00:00,D006713,Courts,68557.3099629536,3464.790645139507,12628.427691318348,31336.66156544309,4275.422162875812,27597.90427461789
A01130,Judge,regular,2023-01-15 00:00:00,D006714,Courts,61525.84812707655,19128.396490655592,38609.116894743194,8072.24431708932,8098.761978236947,34665.40667564098
A01130,Judge,regular,2024-01-15 00:00:00,D006715,Courts,82470.17655456641,40900.58021914018,3606.04146680348,40019.5551968963,62350.2906709903,11273.189630802199
A01130,Judge,regular,2025-01-15 00:00:00,D006716,Courts,55307.45290422717,12246.16172707388,5268.050500722212,48975.35346796307,2250.476533403356,28838.72876585174
